State,County,WIC infant and children participants (% infant & children) 2016 (PCT_WICINFANTCHILD16),Units,FIPS,FID
Washington,Pierce,28.70655025349832,Percent,53053,2956
Washington,San Juan,28.70655025349832,Percent,53055,2957
Washington,Skagit,28.70655025349832,Percent,53057,2958
Washington,Skamania,28.70655025349832,Percent,53059,2959
Washington,Snohomish,28.70655025349832,Percent,53061,2960
Washington,Spokane,28.70655025349832,Percent,53063,2961
Washington,Stevens,28.70655025349832,Percent,53065,2963
Washington,Thurston,28.70655025349832,Percent,53067,2967
Washington,Wahkiakum,28.70655025349832,Percent,53069,2969
Washington,Walla Walla,28.70655025349832,Percent,53071,2970
Washington,Whatcom,28.70655025349832,Percent,53073,2972
Washington,Whitman,28.70655025349832,Percent,53075,2973
Washington,Yakima,28.70655025349832,Percent,53077,2974
West Virginia,Barbour,29.93369509753896,Percent,54001,2975
West Virginia,Berkeley,29.93369509753896,Percent,54003,2976
West Virginia,Boone,29.93369509753896,Percent,54005,2977
West Virginia,Braxton,29.93369509753896,Percent,54007,2978
West Virginia,Brooke,29.93369509753896,Percent,54009,2979
West Virginia,Cabell,29.93369509753896,Percent,54011,2980
West Virginia,Calhoun,29.93369509753896,Percent,54013,2981
West Virginia,Clay,29.93369509753896,Percent,54015,3000
West Virginia,Doddridge,29.93369509753896,Percent,54017,3002
West Virginia,Fayette,29.93369509753896,Percent,54019,3006
West Virginia,Gilmer,29.93369509753896,Percent,54021,3008
West Virginia,Grant,29.93369509753896,Percent,54023,3011
West Virginia,Greenbrier,29.93369509753896,Percent,54025,3013
West Virginia,Hampshire,29.93369509753896,Percent,54027,3016
West Virginia,Hancock,29.93369509753896,Percent,54029,3017
West Virginia,Hardy,29.93369509753896,Percent,54031,3019
West Virginia,Harrison,29.93369509753896,Percent,54033,3021
West Virginia,Jackson,29.93369509753896,Percent,54035,3023
West Virginia,Jefferson,29.93369509753896,Percent,54037,3026
West Virginia,Kanawha,29.93369509753896,Percent,54039,3027
West Virginia,Lewis,29.93369509753896,Percent,54041,3029
West Virginia,Lincoln,29.93369509753896,Percent,54043,3031
West Virginia,Logan,29.93369509753896,Percent,54045,3034
West Virginia,McDowell,29.93369509753896,Percent,54047,3037
West Virginia,Marion,29.93369509753896,Percent,54049,3039
West Virginia,Marshall,29.93369509753896,Percent,54051,3041
West Virginia,Mason,29.93369509753896,Percent,54053,3042
West Virginia,Mercer,29.93369509753896,Percent,54055,3044
West Virginia,Mineral,29.93369509753896,Percent,54057,3046
West Virginia,Mingo,29.93369509753896,Percent,54059,3048
West Virginia,Monongalia,29.93369509753896,Percent,54061,3050
West Virginia,Monroe,29.93369509753896,Percent,54063,3052
West Virginia,Morgan,29.93369509753896,Percent,54065,3054
West Virginia,Nicholas,29.93369509753896,Percent,54067,3057
West Virginia,Ohio,29.93369509753896,Percent,54069,3059
West Virginia,Pendleton,29.93369509753896,Percent,54071,3061
West Virginia,Pleasants,29.93369509753896,Percent,54073,3064
West Virginia,Pocahontas,29.93369509753896,Percent,54075,3066
West Virginia,Preston,29.93369509753896,Percent,54077,3068
West Virginia,Putnam,29.93369509753896,Percent,54079,3070
West Virginia,Raleigh,29.93369509753896,Percent,54081,3073
West Virginia,Randolph,29.93369509753896,Percent,54083,3075
West Virginia,Ritchie,29.93369509753896,Percent,54085,3077
West Virginia,Roane,29.93369509753896,Percent,54087,3079
West Virginia,Summers,29.93369509753896,Percent,54089,3080
West Virginia,Taylor,29.93369509753896,Percent,54091,3082
West Virginia,Tucker,29.93369509753896,Percent,54093,3084
West Virginia,Tyler,29.93369509753896,Percent,54095,3085
West Virginia,Upshur,29.93369509753896,Percent,54097,3087
West Virginia,Wayne,29.93369509753896,Percent,54099,3089
West Virginia,Webster,29.93369509753896,Percent,54101,3091
West Virginia,Wetzel,29.93369509753896,Percent,54103,3093
West Virginia,Wirt,29.93369509753896,Percent,54105,3095
West Virginia,Wood,29.93369509753896,Percent,54107,3097
West Virginia,Wyoming,29.93369509753896,Percent,54109,3099
Wisconsin,Adams,22.653057866296038,Percent,55001,3101
Wisconsin,Ashland,22.653057866296038,Percent,55003,3104
Wisconsin,Barron,22.653057866296038,Percent,55005,3106
Wisconsin,Bayfield,22.653057866296038,Percent,55007,3108
Wisconsin,Brown,22.653057866296038,Percent,55009,3111
Wisconsin,Buffalo,22.653057866296038,Percent,55011,3113
Wisconsin,Burnett,22.653057866296038,Percent,55013,3115
Wisconsin,Calumet,22.653057866296038,Percent,55015,3116
Wisconsin,Chippewa,22.653057866296038,Percent,55017,3117
Wisconsin,Clark,22.653057866296038,Percent,55019,3119
Wisconsin,Columbia,22.653057866296038,Percent,55021,3120
Wisconsin,Crawford,22.653057866296038,Percent,55023,3122
Wisconsin,Dane,22.653057866296038,Percent,55025,3124
Wisconsin,Dodge,22.653057866296038,Percent,55027,3126
Wisconsin,Door,22.653057866296038,Percent,55029,3131
Wisconsin,Douglas,22.653057866296038,Percent,55031,3134
Wisconsin,Dunn,22.653057866296038,Percent,55033,3135
Wisconsin,Eau Claire,22.653057866296038,Percent,55035,3137
Wisconsin,Florence,22.653057866296038,Percent,55037,3138
Wisconsin,Fond du Lac,22.653057866296038,Percent,55039,3140
Wisconsin,Forest,22.653057866296038,Percent,55041,3141
Wisconsin,Grant,22.653057866296038,Percent,55043,3143
Wisconsin,Green,22.653057866296038,Percent,55045,3145
Wisconsin,Green Lake,22.653057866296038,Percent,55047,3147
Wisconsin,Iowa,22.653057866296038,Percent,55049,3148
Wisconsin,Iron,22.653057866296038,Percent,55051,3151
Wisconsin,Jackson,22.653057866296038,Percent,55053,3153
Wisconsin,Jefferson,22.653057866296038,Percent,55055,3154
Wisconsin,Juneau,22.653057866296038,Percent,55057,3156
Wisconsin,Kenosha,22.653057866296038,Percent,55059,3158
Wisconsin,Kewaunee,22.653057866296038,Percent,55061,3160
Wisconsin,La Crosse,22.653057866296038,Percent,55063,3161
Wisconsin,Lafayette,22.653057866296038,Percent,55065,3163
Wisconsin,Langlade,22.653057866296038,Percent,55067,3165
Wisconsin,Lincoln,22.653057866296038,Percent,55069,3166
Wisconsin,Manitowoc,22.653057866296038,Percent,55071,3169
Wisconsin,Marathon,22.653057866296038,Percent,55073,3170
Wisconsin,Marinette,22.653057866296038,Percent,55075,3172
Wisconsin,Marquette,22.653057866296038,Percent,55077,3174
Wisconsin,Menominee,22.653057866296038,Percent,55078,3175
Wisconsin,Milwaukee,22.653057866296038,Percent,55079,3177
Wisconsin,Monroe,22.653057866296038,Percent,55081,3179
Wisconsin,Oconto,22.653057866296038,Percent,55083,3181
Wisconsin,Oneida,22.653057866296038,Percent,55085,3183
Wisconsin,Outagamie,22.653057866296038,Percent,55087,3185
Wisconsin,Ozaukee,22.653057866296038,Percent,55089,3186
Wisconsin,Pepin,22.653057866296038,Percent,55091,3188
Wisconsin,Pierce,22.653057866296038,Percent,55093,3189
Wisconsin,Polk,22.653057866296038,Percent,55095,3191
Wisconsin,Portage,22.653057866296038,Percent,55097,3192
Wisconsin,Price,22.653057866296038,Percent,55099,3194
Wisconsin,Racine,22.653057866296038,Percent,55101,3195
Wisconsin,Richland,22.653057866296038,Percent,55103,3196
Wisconsin,Rock,22.653057866296038,Percent,55105,3198
Wisconsin,Rusk,22.653057866296038,Percent,55107,3199
Wisconsin,St. Croix,22.653057866296038,Percent,55109,3200
Wisconsin,Sauk,22.653057866296038,Percent,55111,3202
Wisconsin,Sawyer,22.653057866296038,Percent,55113,3203
Wisconsin,Shawano,22.653057866296038,Percent,55115,3205
Wisconsin,Sheboygan,22.653057866296038,Percent,55117,3207
Wisconsin,Taylor,22.653057866296038,Percent,55119,3208
Wisconsin,Trempealeau,22.653057866296038,Percent,55121,3210
Wisconsin,Vernon,22.653057866296038,Percent,55123,3213
Wisconsin,Vilas,22.653057866296038,Percent,55125,3001
Wisconsin,Walworth,22.653057866296038,Percent,55127,3003
Wisconsin,Washburn,22.653057866296038,Percent,55129,3004
Wisconsin,Washington,22.653057866296038,Percent,55131,3005
Wisconsin,Waukesha,22.653057866296038,Percent,55133,3007
Wisconsin,Waupaca,22.653057866296038,Percent,55135,3009
Wisconsin,Waushara,22.653057866296038,Percent,55137,3010
Wisconsin,Winnebago,22.653057866296038,Percent,55139,3012
Wisconsin,Wood,22.653057866296038,Percent,55141,3014
Wyoming,Albany,21.296784049305977,Percent,56001,3015
Wyoming,Big Horn,21.296784049305977,Percent,56003,3018
Wyoming,Campbell,21.296784049305977,Percent,56005,3020
Wyoming,Carbon,21.296784049305977,Percent,56007,3022
Wyoming,Converse,21.296784049305977,Percent,56009,3024
Wyoming,Crook,21.296784049305977,Percent,56011,3025
Wyoming,Fremont,21.296784049305977,Percent,56013,3028
Wyoming,Goshen,21.296784049305977,Percent,56015,3030
Wyoming,Hot Springs,21.296784049305977,Percent,56017,3032
Wyoming,Johnson,21.296784049305977,Percent,56019,3033
Wyoming,Laramie,21.296784049305977,Percent,56021,3035
Wyoming,Lincoln,21.296784049305977,Percent,56023,3036
Wyoming,Natrona,21.296784049305977,Percent,56025,3038
Wyoming,Niobrara,21.296784049305977,Percent,56027,3040
Wyoming,Park,21.296784049305977,Percent,56029,3043
Wyoming,Platte,21.296784049305977,Percent,56031,3045
Wyoming,Sheridan,21.296784049305977,Percent,56033,3047
Wyoming,Sublette,21.296784049305977,Percent,56035,3049
Wyoming,Sweetwater,21.296784049305977,Percent,56037,3051
Wyoming,Teton,21.296784049305977,Percent,56039,3053
Wyoming,Uinta,21.296784049305977,Percent,56041,3055
Wyoming,Washakie,21.296784049305977,Percent,56043,3056
Wyoming,Weston,21.296784049305977,Percent,56045,3058
