State,County,WIC infant and children participants (% infant & children) 2014 (PCT_WICINFANTCHILD14),Units,FIPS,FID
Tennessee,McMinn,28.001521929966355,Percent,47107,2833
Tennessee,McNairy,28.001521929966355,Percent,47109,2836
Tennessee,Macon,28.001521929966355,Percent,47111,2839
Tennessee,Madison,28.001521929966355,Percent,47113,2841
Tennessee,Marion,28.001521929966355,Percent,47115,2844
Tennessee,Marshall,28.001521929966355,Percent,47117,2848
Tennessee,Maury,28.001521929966355,Percent,47119,2850
Tennessee,Meigs,28.001521929966355,Percent,47121,2854
Tennessee,Monroe,28.001521929966355,Percent,47123,2857
Tennessee,Montgomery,28.001521929966355,Percent,47125,2859
Tennessee,Moore,28.001521929966355,Percent,47127,2863
Tennessee,Morgan,28.001521929966355,Percent,47129,2866
Tennessee,Obion,28.001521929966355,Percent,47131,2872
Tennessee,Overton,28.001521929966355,Percent,47133,2875
Tennessee,Perry,28.001521929966355,Percent,47135,2878
Tennessee,Pickett,28.001521929966355,Percent,47137,2881
Tennessee,Polk,28.001521929966355,Percent,47139,2883
Tennessee,Putnam,28.001521929966355,Percent,47141,2890
Tennessee,Rhea,28.001521929966355,Percent,47143,2893
Tennessee,Roane,28.001521929966355,Percent,47145,2001
Tennessee,Robertson,28.001521929966355,Percent,47147,2011
Tennessee,Rutherford,28.001521929966355,Percent,47149,2015
Tennessee,Scott,28.001521929966355,Percent,47151,2020
Tennessee,Sequatchie,28.001521929966355,Percent,47153,2025
Tennessee,Sevier,28.001521929966355,Percent,47155,2030
Tennessee,Shelby,28.001521929966355,Percent,47157,2033
Tennessee,Smith,28.001521929966355,Percent,47159,2037
Tennessee,Stewart,28.001521929966355,Percent,47161,2041
Tennessee,Sullivan,28.001521929966355,Percent,47163,2046
Tennessee,Sumner,28.001521929966355,Percent,47165,2050
Tennessee,Tipton,28.001521929966355,Percent,47167,2055
Tennessee,Trousdale,28.001521929966355,Percent,47169,2062
Tennessee,Unicoi,28.001521929966355,Percent,47171,2069
Tennessee,Union,28.001521929966355,Percent,47173,2073
Tennessee,Van Buren,28.001521929966355,Percent,47175,2077
Tennessee,Warren,28.001521929966355,Percent,47177,2081
Tennessee,Washington,28.001521929966355,Percent,47179,2085
Tennessee,Wayne,28.001521929966355,Percent,47181,2089
Tennessee,Weakley,28.001521929966355,Percent,47183,2096
Tennessee,White,28.001521929966355,Percent,47185,2100
Tennessee,Williamson,28.001521929966355,Percent,47187,2105
Tennessee,Wilson,28.001521929966355,Percent,47189,2111
Texas,Anderson,34.48146157702706,Percent,48001,2113
Texas,Andrews,34.48146157702706,Percent,48003,2117
Texas,Angelina,34.48146157702706,Percent,48005,2124
Texas,Aransas,34.48146157702706,Percent,48007,2162
Texas,Archer,34.48146157702706,Percent,48009,2168
Texas,Armstrong,34.48146157702706,Percent,48011,2172
Texas,Atascosa,34.48146157702706,Percent,48013,2173
Texas,Austin,34.48146157702706,Percent,48015,2177
Texas,Bailey,34.48146157702706,Percent,48017,2179
Texas,Bandera,34.48146157702706,Percent,48019,2183
Texas,Bastrop,34.48146157702706,Percent,48021,2190
Texas,Baylor,34.48146157702706,Percent,48023,2192
Texas,Bee,34.48146157702706,Percent,48025,2196
Texas,Bell,34.48146157702706,Percent,48027,2198
Texas,Bexar,34.48146157702706,Percent,48029,2203
Texas,Blanco,34.48146157702706,Percent,48031,2207
Texas,Borden,34.48146157702706,Percent,48033,2212
Texas,Bosque,34.48146157702706,Percent,48035,2216
Texas,Bowie,34.48146157702706,Percent,48037,2224
Texas,Brazoria,34.48146157702706,Percent,48039,2240
Texas,Brazos,34.48146157702706,Percent,48041,2253
Texas,Brewster,34.48146157702706,Percent,48043,2262
Texas,Briscoe,34.48146157702706,Percent,48045,2269
Texas,Brooks,34.48146157702706,Percent,48047,2279
Texas,Brown,34.48146157702706,Percent,48049,2296
Texas,Burleson,34.48146157702706,Percent,48051,2304
Texas,Burnet,34.48146157702706,Percent,48053,2312
Texas,Caldwell,34.48146157702706,Percent,48055,2320
Texas,Calhoun,34.48146157702706,Percent,48057,2327
Texas,Callahan,34.48146157702706,Percent,48059,2331
Texas,Cameron,34.48146157702706,Percent,48061,2359
Texas,Camp,34.48146157702706,Percent,48063,2373
Texas,Carson,34.48146157702706,Percent,48065,2377
Texas,Cass,34.48146157702706,Percent,48067,2382
Texas,Castro,34.48146157702706,Percent,48069,2386
Texas,Chambers,34.48146157702706,Percent,48071,2395
Texas,Cherokee,34.48146157702706,Percent,48073,2400
Texas,Childress,34.48146157702706,Percent,48075,2405
Texas,Clay,34.48146157702706,Percent,48077,2409
Texas,Cochran,34.48146157702706,Percent,48079,2413
Texas,Coke,34.48146157702706,Percent,48081,2418
Texas,Coleman,34.48146157702706,Percent,48083,2423
Texas,Collin,34.48146157702706,Percent,48085,2429
Texas,Collingsworth,34.48146157702706,Percent,48087,2434
Texas,Colorado,34.48146157702706,Percent,48089,2441
Texas,Comal,34.48146157702706,Percent,48091,2449
Texas,Comanche,34.48146157702706,Percent,48093,2455
Texas,Concho,34.48146157702706,Percent,48095,2458
Texas,Cooke,34.48146157702706,Percent,48097,2463
Texas,Coryell,34.48146157702706,Percent,48099,2469
Texas,Cottle,34.48146157702706,Percent,48101,2473
Texas,Crane,34.48146157702706,Percent,48103,2478
Texas,Crockett,34.48146157702706,Percent,48105,2483
Texas,Crosby,34.48146157702706,Percent,48107,2487
Texas,Culberson,34.48146157702706,Percent,48109,2491
Texas,Dallam,34.48146157702706,Percent,48111,2498
Texas,Dallas,34.48146157702706,Percent,48113,2507
Texas,Dawson,34.48146157702706,Percent,48115,2512
Texas,Deaf Smith,34.48146157702706,Percent,48117,2515
Texas,Delta,34.48146157702706,Percent,48119,2524
Texas,Denton,34.48146157702706,Percent,48121,2532
Texas,DeWitt,34.48146157702706,Percent,48123,2538
Texas,Dickens,34.48146157702706,Percent,48125,2542
Texas,Dimmit,34.48146157702706,Percent,48127,2548
Texas,Donley,34.48146157702706,Percent,48129,2551
Texas,Duval,34.48146157702706,Percent,48131,2556
Texas,Eastland,34.48146157702706,Percent,48133,2562
Texas,Ector,34.48146157702706,Percent,48135,2568
Texas,Edwards,34.48146157702706,Percent,48137,2574
Texas,Ellis,34.48146157702706,Percent,48139,2579
Texas,El Paso,34.48146157702706,Percent,48141,2588
Texas,Erath,34.48146157702706,Percent,48143,2597
Texas,Falls,34.48146157702706,Percent,48145,2601
Texas,Fannin,34.48146157702706,Percent,48147,2621
Texas,Fayette,34.48146157702706,Percent,48149,2624
Texas,Fisher,34.48146157702706,Percent,48151,2628
Texas,Floyd,34.48146157702706,Percent,48153,2630
Texas,Foard,34.48146157702706,Percent,48155,2002
Texas,Fort Bend,34.48146157702706,Percent,48157,2009
Texas,Franklin,34.48146157702706,Percent,48159,2016
Texas,Freestone,34.48146157702706,Percent,48161,2022
Texas,Frio,34.48146157702706,Percent,48163,2028
Texas,Gaines,34.48146157702706,Percent,48165,2032
Texas,Galveston,34.48146157702706,Percent,48167,2059
Texas,Garza,34.48146157702706,Percent,48169,2060
Texas,Gillespie,34.48146157702706,Percent,48171,2066
Texas,Glasscock,34.48146157702706,Percent,48173,2072
Texas,Goliad,34.48146157702706,Percent,48175,2079
Texas,Gonzales,34.48146157702706,Percent,48177,2086
Texas,Gray,34.48146157702706,Percent,48179,2088
Texas,Grayson,34.48146157702706,Percent,48181,2094
Texas,Gregg,34.48146157702706,Percent,48183,2101
Texas,Grimes,34.48146157702706,Percent,48185,2108
Texas,Guadalupe,34.48146157702706,Percent,48187,2116
Texas,Hale,34.48146157702706,Percent,48189,2120
Texas,Hall,34.48146157702706,Percent,48191,2125
Texas,Hamilton,34.48146157702706,Percent,48193,2128
Texas,Hansford,34.48146157702706,Percent,48195,2132
Texas,Hardeman,34.48146157702706,Percent,48197,2137
Texas,Hardin,34.48146157702706,Percent,48199,2142
Texas,Harris,34.48146157702706,Percent,48201,2149
Texas,Harrison,34.48146157702706,Percent,48203,2157
Texas,Hartley,34.48146157702706,Percent,48205,2160
Texas,Haskell,34.48146157702706,Percent,48207,2163
Texas,Hays,34.48146157702706,Percent,48209,2166
Texas,Hemphill,34.48146157702706,Percent,48211,2171
Texas,Henderson,34.48146157702706,Percent,48213,2178
Texas,Hidalgo,34.48146157702706,Percent,48215,2188
Texas,Hill,34.48146157702706,Percent,48217,2201
Texas,Hockley,34.48146157702706,Percent,48219,2208
Texas,Hood,34.48146157702706,Percent,48221,2213
Texas,Hopkins,34.48146157702706,Percent,48223,2221
Texas,Houston,34.48146157702706,Percent,48225,2228
Texas,Howard,34.48146157702706,Percent,48227,2231
Texas,Hudspeth,34.48146157702706,Percent,48229,2241
Texas,Hunt,34.48146157702706,Percent,48231,2246
Texas,Hutchinson,34.48146157702706,Percent,48233,2249
Texas,Irion,34.48146157702706,Percent,48235,2255
Texas,Jack,34.48146157702706,Percent,48237,2256
Texas,Jackson,34.48146157702706,Percent,48239,2264
Texas,Jasper,34.48146157702706,Percent,48241,2271
Texas,Jeff Davis,34.48146157702706,Percent,48243,2275
Texas,Jefferson,34.48146157702706,Percent,48245,2285
Texas,Jim Hogg,34.48146157702706,Percent,48247,2288
Texas,Jim Wells,34.48146157702706,Percent,48249,2294
Texas,Johnson,34.48146157702706,Percent,48251,2299
Texas,Jones,34.48146157702706,Percent,48253,2301
Texas,Karnes,34.48146157702706,Percent,48255,2307
Texas,Kaufman,34.48146157702706,Percent,48257,2314
Texas,Kendall,34.48146157702706,Percent,48259,2319
Texas,Kenedy,34.48146157702706,Percent,48261,2330
Texas,Kent,34.48146157702706,Percent,48263,2335
Texas,Kerr,34.48146157702706,Percent,48265,2337
Texas,Kimble,34.48146157702706,Percent,48267,2339
Texas,King,34.48146157702706,Percent,48269,2342
Texas,Kinney,34.48146157702706,Percent,48271,2347
Texas,Kleberg,34.48146157702706,Percent,48273,2358
Texas,Knox,34.48146157702706,Percent,48275,2364
Texas,Lamar,34.48146157702706,Percent,48277,2371
Texas,Lamb,34.48146157702706,Percent,48279,2376
Texas,Lampasas,34.48146157702706,Percent,48281,2381
Texas,La Salle,34.48146157702706,Percent,48283,2388
Texas,Lavaca,34.48146157702706,Percent,48285,2392
Texas,Lee,34.48146157702706,Percent,48287,2398
Texas,Leon,34.48146157702706,Percent,48289,2402
Texas,Liberty,34.48146157702706,Percent,48291,2404
Texas,Limestone,34.48146157702706,Percent,48293,2408
Texas,Lipscomb,34.48146157702706,Percent,48295,2412
Texas,Live Oak,34.48146157702706,Percent,48297,2416
Texas,Llano,34.48146157702706,Percent,48299,2421
Texas,Loving,34.48146157702706,Percent,48301,2424
Texas,Lubbock,34.48146157702706,Percent,48303,2428
Texas,Lynn,34.48146157702706,Percent,48305,2438
Texas,McCulloch,34.48146157702706,Percent,48307,2452
Texas,McLennan,34.48146157702706,Percent,48309,2477
Texas,McMullen,34.48146157702706,Percent,48311,2494
Texas,Madison,34.48146157702706,Percent,48313,2526
Texas,Marion,34.48146157702706,Percent,48315,2547
Texas,Martin,34.48146157702706,Percent,48317,2564
Texas,Mason,34.48146157702706,Percent,48319,2570
Texas,Matagorda,34.48146157702706,Percent,48321,2637
Texas,Maverick,34.48146157702706,Percent,48323,2649
Texas,Medina,34.48146157702706,Percent,48325,2652
Texas,Menard,34.48146157702706,Percent,48327,2655
Texas,Midland,34.48146157702706,Percent,48329,2657
Texas,Milam,34.48146157702706,Percent,48331,2659
Texas,Mills,34.48146157702706,Percent,48333,2663
Texas,Mitchell,34.48146157702706,Percent,48335,2666
Texas,Montague,34.48146157702706,Percent,48337,2669
Texas,Montgomery,34.48146157702706,Percent,48339,2682
Texas,Moore,34.48146157702706,Percent,48341,2683
Texas,Morris,34.48146157702706,Percent,48343,2688
Texas,Motley,34.48146157702706,Percent,48345,2692
Texas,Nacogdoches,34.48146157702706,Percent,48347,2701
Texas,Navarro,34.48146157702706,Percent,48349,2706
Texas,Newton,34.48146157702706,Percent,48351,2711
Texas,Nolan,34.48146157702706,Percent,48353,2714
Texas,Nueces,34.48146157702706,Percent,48355,2194
Texas,Ochiltree,34.48146157702706,Percent,48357,2204
Texas,Oldham,34.48146157702706,Percent,48359,2210
Texas,Orange,34.48146157702706,Percent,48361,2214
Texas,Palo Pinto,34.48146157702706,Percent,48363,2220
Texas,Panola,34.48146157702706,Percent,48365,2227
Texas,Parker,34.48146157702706,Percent,48367,2229
Texas,Parmer,34.48146157702706,Percent,48369,2235
Texas,Pecos,34.48146157702706,Percent,48371,2239
Texas,Polk,34.48146157702706,Percent,48373,2243
Texas,Potter,34.48146157702706,Percent,48375,2247
Texas,Presidio,34.48146157702706,Percent,48377,2261
Texas,Rains,34.48146157702706,Percent,48379,2268
Texas,Randall,34.48146157702706,Percent,48381,2274
Texas,Reagan,34.48146157702706,Percent,48383,2280
Texas,Real,34.48146157702706,Percent,48385,2283
Texas,Red River,34.48146157702706,Percent,48387,2295
Texas,Reeves,34.48146157702706,Percent,48389,2308
Texas,Refugio,34.48146157702706,Percent,48391,2334
Texas,Roberts,34.48146157702706,Percent,48393,2348
Texas,Robertson,34.48146157702706,Percent,48395,2353
Texas,Rockwall,34.48146157702706,Percent,48397,2355
Texas,Runnels,34.48146157702706,Percent,48399,2361
Texas,Rusk,34.48146157702706,Percent,48401,2367
Texas,Sabine,34.48146157702706,Percent,48403,2370
Texas,San Augustine,34.48146157702706,Percent,48405,2380
Texas,San Jacinto,34.48146157702706,Percent,48407,2387
Texas,San Patricio,34.48146157702706,Percent,48409,2415
Texas,San Saba,34.48146157702706,Percent,48411,2435
Texas,Schleicher,34.48146157702706,Percent,48413,2437
Texas,Scurry,34.48146157702706,Percent,48415,2443
Texas,Shackelford,34.48146157702706,Percent,48417,2445
Texas,Shelby,34.48146157702706,Percent,48419,2448
Texas,Sherman,34.48146157702706,Percent,48421,2453
Texas,Smith,34.48146157702706,Percent,48423,2465
Texas,Somervell,34.48146157702706,Percent,48425,2470
Texas,Starr,34.48146157702706,Percent,48427,2474
Texas,Stephens,34.48146157702706,Percent,48429,2480
Texas,Sterling,34.48146157702706,Percent,48431,2481
Texas,Stonewall,34.48146157702706,Percent,48433,2486
Texas,Sutton,34.48146157702706,Percent,48435,2490
Texas,Swisher,34.48146157702706,Percent,48437,2495
Texas,Tarrant,34.48146157702706,Percent,48439,2500
Texas,Taylor,34.48146157702706,Percent,48441,2508
Texas,Terrell,34.48146157702706,Percent,48443,2518
Texas,Terry,34.48146157702706,Percent,48445,2522
Texas,Throckmorton,34.48146157702706,Percent,48447,2525
Texas,Titus,34.48146157702706,Percent,48449,2531
Texas,Tom Green,34.48146157702706,Percent,48451,2536
Texas,Travis,34.48146157702706,Percent,48453,2543
Texas,Trinity,34.48146157702706,Percent,48455,2553
Texas,Tyler,34.48146157702706,Percent,48457,2560
Texas,Upshur,34.48146157702706,Percent,48459,2566
Texas,Upton,34.48146157702706,Percent,48461,2572
Texas,Uvalde,34.48146157702706,Percent,48463,2576
Texas,Val Verde,34.48146157702706,Percent,48465,2582
Texas,Van Zandt,34.48146157702706,Percent,48467,2586
Texas,Victoria,34.48146157702706,Percent,48469,2595
Texas,Walker,34.48146157702706,Percent,48471,2603
Texas,Waller,34.48146157702706,Percent,48473,2606
Texas,Ward,34.48146157702706,Percent,48475,2610
Texas,Washington,34.48146157702706,Percent,48477,2613
Texas,Webb,34.48146157702706,Percent,48479,2616
Texas,Wharton,34.48146157702706,Percent,48481,2618
Texas,Wheeler,34.48146157702706,Percent,48483,2623
Texas,Wichita,34.48146157702706,Percent,48485,2632
Texas,Wilbarger,34.48146157702706,Percent,48487,2634
Texas,Willacy,34.48146157702706,Percent,48489,2639
Texas,Williamson,34.48146157702706,Percent,48491,2640
Texas,Wilson,34.48146157702706,Percent,48493,2641
Texas,Winkler,34.48146157702706,Percent,48495,2642
Texas,Wise,34.48146157702706,Percent,48497,2643
Texas,Wood,34.48146157702706,Percent,48499,2644
Texas,Yoakum,34.48146157702706,Percent,48501,2645
Texas,Young,34.48146157702706,Percent,48503,2646
Texas,Zapata,34.48146157702706,Percent,48505,2650
Texas,Zavala,34.48146157702706,Percent,48507,2651
Utah,Beaver,17.806184733334888,Percent,49001,2653
Utah,Box Elder,17.806184733334888,Percent,49003,2658
Utah,Cache,17.806184733334888,Percent,49005,2661
Utah,Carbon,17.806184733334888,Percent,49007,2665
Utah,Daggett,17.806184733334888,Percent,49009,2668
Utah,Davis,17.806184733334888,Percent,49011,2671
Utah,Duchesne,17.806184733334888,Percent,49013,2672
Utah,Emery,17.806184733334888,Percent,49015,2673
Utah,Garfield,17.806184733334888,Percent,49017,2674
Utah,Grand,17.806184733334888,Percent,49019,2675
Utah,Iron,17.806184733334888,Percent,49021,2676
Utah,Juab,17.806184733334888,Percent,49023,2677
Utah,Kane,17.806184733334888,Percent,49025,2678
Utah,Millard,17.806184733334888,Percent,49027,2680
Utah,Morgan,17.806184733334888,Percent,49029,2681
Utah,Piute,17.806184733334888,Percent,49031,2685
Utah,Rich,17.806184733334888,Percent,49033,2687
Utah,Salt Lake,17.806184733334888,Percent,49035,2690
Utah,San Juan,17.806184733334888,Percent,49037,2694
Utah,Sanpete,17.806184733334888,Percent,49039,2697
Utah,Sevier,17.806184733334888,Percent,49041,2702
Utah,Summit,17.806184733334888,Percent,49043,2703
Utah,Tooele,17.806184733334888,Percent,49045,2707
Utah,Uintah,17.806184733334888,Percent,49047,2539
Utah,Utah,17.806184733334888,Percent,49049,2555
Utah,Wasatch,17.806184733334888,Percent,49051,2567
Utah,Washington,17.806184733334888,Percent,49053,2577
Utah,Wayne,17.806184733334888,Percent,49055,2580
Utah,Weber,17.806184733334888,Percent,49057,2587
Vermont,Addison,36.11165332812805,Percent,50001,2590
Vermont,Bennington,36.11165332812805,Percent,50003,2591
Vermont,Caledonia,36.11165332812805,Percent,50005,2596
Vermont,Chittenden,36.11165332812805,Percent,50007,2599
Vermont,Essex,36.11165332812805,Percent,50009,2604
Vermont,Franklin,36.11165332812805,Percent,50011,2607
Vermont,Grand Isle,36.11165332812805,Percent,50013,2609
Vermont,Lamoille,36.11165332812805,Percent,50015,2611
Vermont,Orange,36.11165332812805,Percent,50017,2612
Vermont,Orleans,36.11165332812805,Percent,50019,2614
Vermont,Rutland,36.11165332812805,Percent,50021,2615
Vermont,Washington,36.11165332812805,Percent,50023,2617
Vermont,Windham,36.11165332812805,Percent,50025,2620
Vermont,Windsor,36.11165332812805,Percent,50027,2625
Virginia,Accomack,20.96534459829461,Percent,51001,2719
Virginia,Albemarle,20.96534459829461,Percent,51003,2728
Virginia,Alleghany,20.96534459829461,Percent,51005,2733
Virginia,Amelia,20.96534459829461,Percent,51007,2741
Virginia,Amherst,20.96534459829461,Percent,51009,2746
Virginia,Appomattox,20.96534459829461,Percent,51011,2749
Virginia,Arlington,20.96534459829461,Percent,51013,2753
Virginia,Augusta,20.96534459829461,Percent,51015,2758
Virginia,Bath,20.96534459829461,Percent,51017,2763
Virginia,Bedford County,20.96534459829461,Percent,51019,2769
Virginia,Bland,20.96534459829461,Percent,51021,2772
Virginia,Botetourt,20.96534459829461,Percent,51023,2776
Virginia,Brunswick,20.96534459829461,Percent,51025,2777
Virginia,Buchanan,20.96534459829461,Percent,51027,2784
Virginia,Buckingham,20.96534459829461,Percent,51029,2785
Virginia,Campbell,20.96534459829461,Percent,51031,2788
Virginia,Caroline,20.96534459829461,Percent,51033,2793
Virginia,Carroll,20.96534459829461,Percent,51035,2797
Virginia,Charles City,20.96534459829461,Percent,51036,2806
Virginia,Charlotte,20.96534459829461,Percent,51037,2810
Virginia,Chesterfield,20.96534459829461,Percent,51041,2816
Virginia,Clarke,20.96534459829461,Percent,51043,2819
Virginia,Craig,20.96534459829461,Percent,51045,2820
Virginia,Culpeper,20.96534459829461,Percent,51047,2824
Virginia,Cumberland,20.96534459829461,Percent,51049,2827
Virginia,Dickenson,20.96534459829461,Percent,51051,2832
Virginia,Dinwiddie,20.96534459829461,Percent,51053,2838
Virginia,Essex,20.96534459829461,Percent,51057,2842
Virginia,Fairfax County,20.96534459829461,Percent,51059,2849
Virginia,Fauquier,20.96534459829461,Percent,51061,2853
Virginia,Floyd,20.96534459829461,Percent,51063,2856
Virginia,Fluvanna,20.96534459829461,Percent,51065,2858
Virginia,Franklin County,20.96534459829461,Percent,51067,2862
Virginia,Frederick,20.96534459829461,Percent,51069,2868
Virginia,Giles,20.96534459829461,Percent,51071,2873
Virginia,Gloucester,20.96534459829461,Percent,51073,2887
Virginia,Goochland,20.96534459829461,Percent,51075,2892
Virginia,Grayson,20.96534459829461,Percent,51077,2896
Virginia,Greene,20.96534459829461,Percent,51079,2899
Virginia,Greensville,20.96534459829461,Percent,51081,2902
Virginia,Halifax,20.96534459829461,Percent,51083,2904
Virginia,Hanover,20.96534459829461,Percent,51085,2909
Virginia,Henrico,20.96534459829461,Percent,51087,2915
Virginia,Henry,20.96534459829461,Percent,51089,2918
Virginia,Highland,20.96534459829461,Percent,51091,2920
Virginia,Isle of Wight,20.96534459829461,Percent,51093,2925
Virginia,James City,20.96534459829461,Percent,51095,2930
Virginia,King and Queen,20.96534459829461,Percent,51097,2936
Virginia,King George,20.96534459829461,Percent,51099,2938
Virginia,King William,20.96534459829461,Percent,51101,2943
Virginia,Lancaster,20.96534459829461,Percent,51103,2948
Virginia,Lee,20.96534459829461,Percent,51105,2950
Virginia,Loudoun,20.96534459829461,Percent,51107,2952
Virginia,Louisa,20.96534459829461,Percent,51109,2953
Virginia,Lunenburg,20.96534459829461,Percent,51111,2954
Virginia,Madison,20.96534459829461,Percent,51113,2955
Virginia,Mathews,20.96534459829461,Percent,51115,2962
Virginia,Mecklenburg,20.96534459829461,Percent,51117,2964
Virginia,Middlesex,20.96534459829461,Percent,51119,2965
Virginia,Montgomery,20.96534459829461,Percent,51121,2966
Virginia,Nelson,20.96534459829461,Percent,51125,2968
Virginia,New Kent,20.96534459829461,Percent,51127,2971
Virginia,Northampton,20.96534459829461,Percent,51131,2982
Virginia,Northumberland,20.96534459829461,Percent,51133,2983
Virginia,Nottoway,20.96534459829461,Percent,51135,2984
Virginia,Orange,20.96534459829461,Percent,51137,2985
Virginia,Page,20.96534459829461,Percent,51139,2986
Virginia,Patrick,20.96534459829461,Percent,51141,2987
Virginia,Pittsylvania,20.96534459829461,Percent,51143,2988
Virginia,Powhatan,20.96534459829461,Percent,51145,2989
Virginia,Prince Edward,20.96534459829461,Percent,51147,2990
Virginia,Prince George,20.96534459829461,Percent,51149,2991
Virginia,Prince William,20.96534459829461,Percent,51153,2992
Virginia,Pulaski,20.96534459829461,Percent,51155,2993
Virginia,Rappahannock,20.96534459829461,Percent,51157,2994
Virginia,Richmond County,20.96534459829461,Percent,51159,2995
Virginia,Roanoke County,20.96534459829461,Percent,51161,2996
Virginia,Rockbridge,20.96534459829461,Percent,51163,2997
Virginia,Rockingham,20.96534459829461,Percent,51165,2998
Virginia,Russell,20.96534459829461,Percent,51167,2999
Virginia,Scott,20.96534459829461,Percent,51169,2585
Virginia,Shenandoah,20.96534459829461,Percent,51171,2594
Virginia,Smyth,20.96534459829461,Percent,51173,2600
Virginia,Southampton,20.96534459829461,Percent,51175,2608
Virginia,Spotsylvania,20.96534459829461,Percent,51177,2619
Virginia,Stafford,20.96534459829461,Percent,51179,2629
Virginia,Surry,20.96534459829461,Percent,51181,2636
Virginia,Sussex,20.96534459829461,Percent,51183,2647
Virginia,Tazewell,20.96534459829461,Percent,51185,2656
Virginia,Warren,20.96534459829461,Percent,51187,2662
Virginia,Washington,20.96534459829461,Percent,51191,2667
Virginia,Westmoreland,20.96534459829461,Percent,51193,2684
Virginia,Wise,20.96534459829461,Percent,51195,2695
Virginia,Wythe,20.96534459829461,Percent,51197,2699
Virginia,York,20.96534459829461,Percent,51199,2709
Virginia,Alexandria,20.96534459829461,Percent,51510,2712
Virginia,Bedford County,20.96534459829461,Percent,51515,2769
Virginia,Bristol,20.96534459829461,Percent,51520,2716
Virginia,Buena Vista,20.96534459829461,Percent,51530,2720
Virginia,Charlottesville,20.96534459829461,Percent,51540,2722
Virginia,Chesapeake,20.96534459829461,Percent,51550,2724
Virginia,Colonial Heights,20.96534459829461,Percent,51570,2727
Virginia,Covington,20.96534459829461,Percent,51580,2729
Virginia,Danville,20.96534459829461,Percent,51590,2732
Virginia,Emporia,20.96534459829461,Percent,51595,2736
Virginia,Fairfax County,20.96534459829461,Percent,51600,2849
Virginia,Falls Church,20.96534459829461,Percent,51610,2740
Virginia,Franklin County,20.96534459829461,Percent,51620,2862
Virginia,Fredericksburg,20.96534459829461,Percent,51630,2745
Virginia,Galax,20.96534459829461,Percent,51640,2747
Virginia,Hampton,20.96534459829461,Percent,51650,2751
Virginia,Harrisonburg,20.96534459829461,Percent,51660,2755
Virginia,Hopewell,20.96534459829461,Percent,51670,2756
Virginia,Lexington,20.96534459829461,Percent,51678,2760
Virginia,Lynchburg,20.96534459829461,Percent,51680,2762
Virginia,Manassas,20.96534459829461,Percent,51683,2765
Virginia,Manassas Park,20.96534459829461,Percent,51685,2768
Virginia,Martinsville,20.96534459829461,Percent,51690,2771
Virginia,Newport News,20.96534459829461,Percent,51700,2775
Virginia,Norfolk,20.96534459829461,Percent,51710,2778
Virginia,Norton,20.96534459829461,Percent,51720,2780
Virginia,Petersburg,20.96534459829461,Percent,51730,2782
Virginia,Poquoson,20.96534459829461,Percent,51735,2791
Virginia,Portsmouth,20.96534459829461,Percent,51740,2795
Virginia,Radford,20.96534459829461,Percent,51750,2799
Virginia,Richmond County,20.96534459829461,Percent,51760,2995
Virginia,Roanoke County,20.96534459829461,Percent,51770,2996
Virginia,Salem,20.96534459829461,Percent,51775,2809
Virginia,Staunton,20.96534459829461,Percent,51790,2812
Virginia,Suffolk,20.96534459829461,Percent,51800,2815
Virginia,Virginia Beach,20.96534459829461,Percent,51810,2826
Virginia,Waynesboro,20.96534459829461,Percent,51820,2831
Virginia,Williamsburg,20.96534459829461,Percent,51830,2835
Virginia,Winchester,20.96534459829461,Percent,51840,2837
Washington,Adams,31.500179131919957,Percent,53001,2840
Washington,Asotin,31.500179131919957,Percent,53003,2845
Washington,Benton,31.500179131919957,Percent,53005,2847
Washington,Chelan,31.500179131919957,Percent,53007,2852
Washington,Clallam,31.500179131919957,Percent,53009,2861
Washington,Clark,31.500179131919957,Percent,53011,2865
Washington,Columbia,31.500179131919957,Percent,53013,2869
Washington,Cowlitz,31.500179131919957,Percent,53015,2871
Washington,Douglas,31.500179131919957,Percent,53017,2877
Washington,Ferry,31.500179131919957,Percent,53019,2880
Washington,Franklin,31.500179131919957,Percent,53021,2884
Washington,Garfield,31.500179131919957,Percent,53023,2886
Washington,Grant,31.500179131919957,Percent,53025,2889
Washington,Grays Harbor,31.500179131919957,Percent,53027,2894
Washington,Island,31.500179131919957,Percent,53029,2898
Washington,Jefferson,31.500179131919957,Percent,53031,2905
Washington,King,31.500179131919957,Percent,53033,2913
Washington,Kitsap,31.500179131919957,Percent,53035,2927
Washington,Kittitas,31.500179131919957,Percent,53037,2932
Washington,Klickitat,31.500179131919957,Percent,53039,2935
Washington,Lewis,31.500179131919957,Percent,53041,2940
Washington,Lincoln,31.500179131919957,Percent,53043,2942
Washington,Mason,31.500179131919957,Percent,53045,2946
Washington,Okanogan,31.500179131919957,Percent,53047,2947
Washington,Pacific,31.500179131919957,Percent,53049,2949
Washington,Pend Oreille,31.500179131919957,Percent,53051,2951
Washington,Pierce,31.500179131919957,Percent,53053,2956
Washington,San Juan,31.500179131919957,Percent,53055,2957
Washington,Skagit,31.500179131919957,Percent,53057,2958
Washington,Skamania,31.500179131919957,Percent,53059,2959
Washington,Snohomish,31.500179131919957,Percent,53061,2960
Washington,Spokane,31.500179131919957,Percent,53063,2961
Washington,Stevens,31.500179131919957,Percent,53065,2963
