State,County,Summer Food Program participants (change % children) 2012-17 (PCH_SFSP_12_17),Units,FIPS,FID
North Dakota,Golden Valley,0.9620366977247863,Percentage points,38033,2036
North Dakota,Grand Forks,0.9620366977247863,Percentage points,38035,2043
North Dakota,Grant,0.9620366977247863,Percentage points,38037,2051
North Dakota,Griggs,0.9620366977247863,Percentage points,38039,2056
North Dakota,Hettinger,0.9620366977247863,Percentage points,38041,2063
North Dakota,Kidder,0.9620366977247863,Percentage points,38043,2068
North Dakota,LaMoure,0.9620366977247863,Percentage points,38045,2074
North Dakota,Logan,0.9620366977247863,Percentage points,38047,2078
North Dakota,McHenry,0.9620366977247863,Percentage points,38049,2082
North Dakota,McIntosh,0.9620366977247863,Percentage points,38051,2090
North Dakota,McKenzie,0.9620366977247863,Percentage points,38053,2097
North Dakota,McLean,0.9620366977247863,Percentage points,38055,2103
North Dakota,Mercer,0.9620366977247863,Percentage points,38057,2107
North Dakota,Morton,0.9620366977247863,Percentage points,38059,2114
North Dakota,Mountrail,0.9620366977247863,Percentage points,38061,2119
North Dakota,Nelson,0.9620366977247863,Percentage points,38063,2122
North Dakota,Oliver,0.9620366977247863,Percentage points,38065,2127
North Dakota,Pembina,0.9620366977247863,Percentage points,38067,2131
North Dakota,Pierce,0.9620366977247863,Percentage points,38069,2136
North Dakota,Ramsey,0.9620366977247863,Percentage points,38071,2141
North Dakota,Ransom,0.9620366977247863,Percentage points,38073,2147
North Dakota,Renville,0.9620366977247863,Percentage points,38075,2150
North Dakota,Richland,0.9620366977247863,Percentage points,38077,2156
North Dakota,Rolette,0.9620366977247863,Percentage points,38079,2161
North Dakota,Sargent,0.9620366977247863,Percentage points,38081,2164
North Dakota,Sheridan,0.9620366977247863,Percentage points,38083,2169
North Dakota,Sioux,0.9620366977247863,Percentage points,38085,2175
North Dakota,Slope,0.9620366977247863,Percentage points,38087,2180
North Dakota,Stark,0.9620366977247863,Percentage points,38089,2182
North Dakota,Steele,0.9620366977247863,Percentage points,38091,2186
North Dakota,Stutsman,0.9620366977247863,Percentage points,38093,2199
North Dakota,Towner,0.9620366977247863,Percentage points,38095,2205
North Dakota,Traill,0.9620366977247863,Percentage points,38097,2217
North Dakota,Walsh,0.9620366977247863,Percentage points,38099,2225
North Dakota,Ward,0.9620366977247863,Percentage points,38101,2233
North Dakota,Wells,0.9620366977247863,Percentage points,38103,2237
North Dakota,Williams,0.9620366977247863,Percentage points,38105,2244
Ohio,Adams,0.1356368148843634,Percentage points,39001,2248
Ohio,Allen,0.1356368148843634,Percentage points,39003,2250
Ohio,Ashland,0.1356368148843634,Percentage points,39005,2254
Ohio,Ashtabula,0.1356368148843634,Percentage points,39007,2259
Ohio,Athens,0.1356368148843634,Percentage points,39009,2266
Ohio,Auglaize,0.1356368148843634,Percentage points,39011,2273
Ohio,Belmont,0.1356368148843634,Percentage points,39013,2278
Ohio,Brown,0.1356368148843634,Percentage points,39015,2282
Ohio,Butler,0.1356368148843634,Percentage points,39017,2286
Ohio,Carroll,0.1356368148843634,Percentage points,39019,2289
Ohio,Champaign,0.1356368148843634,Percentage points,39021,2291
Ohio,Clark,0.1356368148843634,Percentage points,39023,2300
Ohio,Clermont,0.1356368148843634,Percentage points,39025,2306
Ohio,Clinton,0.1356368148843634,Percentage points,39027,2310
Ohio,Columbiana,0.1356368148843634,Percentage points,39029,2315
Ohio,Coshocton,0.1356368148843634,Percentage points,39031,2317
Ohio,Crawford,0.1356368148843634,Percentage points,39033,2323
Ohio,Cuyahoga,0.1356368148843634,Percentage points,39035,2332
Ohio,Darke,0.1356368148843634,Percentage points,39037,2345
Ohio,Defiance,0.1356368148843634,Percentage points,39039,2350
Ohio,Delaware,0.1356368148843634,Percentage points,39041,2352
Ohio,Erie,0.1356368148843634,Percentage points,39043,2357
Ohio,Fairfield,0.1356368148843634,Percentage points,39045,2365
Ohio,Fayette,0.1356368148843634,Percentage points,39047,2368
Ohio,Franklin,0.1356368148843634,Percentage points,39049,2375
Ohio,Fulton,0.1356368148843634,Percentage points,39051,2378
Ohio,Gallia,0.1356368148843634,Percentage points,39053,2383
Ohio,Geauga,0.1356368148843634,Percentage points,39055,2390
Ohio,Greene,0.1356368148843634,Percentage points,39057,2393
Ohio,Guernsey,0.1356368148843634,Percentage points,39059,2399
Ohio,Hamilton,0.1356368148843634,Percentage points,39061,2411
Ohio,Hancock,0.1356368148843634,Percentage points,39063,2427
Ohio,Hardin,0.1356368148843634,Percentage points,39065,2432
Ohio,Harrison,0.1356368148843634,Percentage points,39067,2440
Ohio,Henry,0.1356368148843634,Percentage points,39069,2451
Ohio,Highland,0.1356368148843634,Percentage points,39071,2457
Ohio,Hocking,0.1356368148843634,Percentage points,39073,2461
Ohio,Holmes,0.1356368148843634,Percentage points,39075,2464
Ohio,Huron,0.1356368148843634,Percentage points,39077,2468
Ohio,Jackson,0.1356368148843634,Percentage points,39079,2472
Ohio,Jefferson,0.1356368148843634,Percentage points,39081,2476
Ohio,Knox,0.1356368148843634,Percentage points,39083,2479
Ohio,Lake,0.1356368148843634,Percentage points,39085,2493
Ohio,Lawrence,0.1356368148843634,Percentage points,39087,2499
Ohio,Licking,0.1356368148843634,Percentage points,39089,2504
Ohio,Logan,0.1356368148843634,Percentage points,39091,2510
Ohio,Lorain,0.1356368148843634,Percentage points,39093,2516
Ohio,Lucas,0.1356368148843634,Percentage points,39095,2520
Ohio,Madison,0.1356368148843634,Percentage points,39097,2529
Ohio,Mahoning,0.1356368148843634,Percentage points,39099,2534
Ohio,Marion,0.1356368148843634,Percentage points,39101,2541
Ohio,Medina,0.1356368148843634,Percentage points,39103,2545
Ohio,Meigs,0.1356368148843634,Percentage points,39105,2549
Ohio,Mercer,0.1356368148843634,Percentage points,39107,2552
Ohio,Miami,0.1356368148843634,Percentage points,39109,2558
Ohio,Monroe,0.1356368148843634,Percentage points,39111,2565
Ohio,Montgomery,0.1356368148843634,Percentage points,39113,2573
Ohio,Morgan,0.1356368148843634,Percentage points,39115,2000
Ohio,Morrow,0.1356368148843634,Percentage points,39117,2006
Ohio,Muskingum,0.1356368148843634,Percentage points,39119,2010
Ohio,Noble,0.1356368148843634,Percentage points,39121,2012
Ohio,Ottawa,0.1356368148843634,Percentage points,39123,2019
Ohio,Paulding,0.1356368148843634,Percentage points,39125,2024
Ohio,Perry,0.1356368148843634,Percentage points,39127,2027
Ohio,Pickaway,0.1356368148843634,Percentage points,39129,2031
Ohio,Pike,0.1356368148843634,Percentage points,39131,2034
Ohio,Portage,0.1356368148843634,Percentage points,39133,2038
Ohio,Preble,0.1356368148843634,Percentage points,39135,2039
Ohio,Putnam,0.1356368148843634,Percentage points,39137,2040
Ohio,Richland,0.1356368148843634,Percentage points,39139,2042
Ohio,Ross,0.1356368148843634,Percentage points,39141,2045
Ohio,Sandusky,0.1356368148843634,Percentage points,39143,2047
Ohio,Scioto,0.1356368148843634,Percentage points,39145,2048
Ohio,Seneca,0.1356368148843634,Percentage points,39147,2049
Ohio,Shelby,0.1356368148843634,Percentage points,39149,2052
Ohio,Stark,0.1356368148843634,Percentage points,39151,2054
Ohio,Summit,0.1356368148843634,Percentage points,39153,2057
Ohio,Trumbull,0.1356368148843634,Percentage points,39155,2061
Ohio,Tuscarawas,0.1356368148843634,Percentage points,39157,2065
Ohio,Union,0.1356368148843634,Percentage points,39159,2067
Ohio,Van Wert,0.1356368148843634,Percentage points,39161,2071
Ohio,Vinton,0.1356368148843634,Percentage points,39163,2075
Ohio,Warren,0.1356368148843634,Percentage points,39165,2076
Ohio,Washington,0.1356368148843634,Percentage points,39167,2080
Ohio,Wayne,0.1356368148843634,Percentage points,39169,2084
Ohio,Williams,0.1356368148843634,Percentage points,39171,2087
Ohio,Wood,0.1356368148843634,Percentage points,39173,2091
Ohio,Wyandot,0.1356368148843634,Percentage points,39175,2093
Oklahoma,Adair,0.2015665807394682,Percentage points,40001,2095
Oklahoma,Alfalfa,0.2015665807394682,Percentage points,40003,2099
Oklahoma,Atoka,0.2015665807394682,Percentage points,40005,2102
Oklahoma,Beaver,0.2015665807394682,Percentage points,40007,2104
Oklahoma,Beckham,0.2015665807394682,Percentage points,40009,2106
Oklahoma,Blaine,0.2015665807394682,Percentage points,40011,2110
Oklahoma,Bryan,0.2015665807394682,Percentage points,40013,2112
Oklahoma,Caddo,0.2015665807394682,Percentage points,40015,2118
Oklahoma,Canadian,0.2015665807394682,Percentage points,40017,2123
Oklahoma,Carter,0.2015665807394682,Percentage points,40019,2126
Oklahoma,Cherokee,0.2015665807394682,Percentage points,40021,2129
Oklahoma,Choctaw,0.2015665807394682,Percentage points,40023,2133
Oklahoma,Cimarron,0.2015665807394682,Percentage points,40025,2135
Oklahoma,Cleveland,0.2015665807394682,Percentage points,40027,2140
Oklahoma,Coal,0.2015665807394682,Percentage points,40029,2144
Oklahoma,Comanche,0.2015665807394682,Percentage points,40031,2145
Oklahoma,Cotton,0.2015665807394682,Percentage points,40033,2146
Oklahoma,Craig,0.2015665807394682,Percentage points,40035,2148
Oklahoma,Creek,0.2015665807394682,Percentage points,40037,2151
Oklahoma,Custer,0.2015665807394682,Percentage points,40039,2153
Oklahoma,Delaware,0.2015665807394682,Percentage points,40041,2154
Oklahoma,Dewey,0.2015665807394682,Percentage points,40043,2158
Oklahoma,Ellis,0.2015665807394682,Percentage points,40045,2165
Oklahoma,Garfield,0.2015665807394682,Percentage points,40047,2167
Oklahoma,Garvin,0.2015665807394682,Percentage points,40049,2176
Oklahoma,Grady,0.2015665807394682,Percentage points,40051,2184
Oklahoma,Grant,0.2015665807394682,Percentage points,40053,2187
Oklahoma,Greer,0.2015665807394682,Percentage points,40055,2189
Oklahoma,Harmon,0.2015665807394682,Percentage points,40057,2191
Oklahoma,Harper,0.2015665807394682,Percentage points,40059,2193
Oklahoma,Haskell,0.2015665807394682,Percentage points,40061,2195
Oklahoma,Hughes,0.2015665807394682,Percentage points,40063,2197
Oklahoma,Jackson,0.2015665807394682,Percentage points,40065,2202
Oklahoma,Jefferson,0.2015665807394682,Percentage points,40067,2206
Oklahoma,Johnston,0.2015665807394682,Percentage points,40069,2211
Oklahoma,Kay,0.2015665807394682,Percentage points,40071,2215
Oklahoma,Kingfisher,0.2015665807394682,Percentage points,40073,2219
Oklahoma,Kiowa,0.2015665807394682,Percentage points,40075,2222
Oklahoma,Latimer,0.2015665807394682,Percentage points,40077,2226
Oklahoma,Le Flore,0.2015665807394682,Percentage points,40079,2230
Oklahoma,Lincoln,0.2015665807394682,Percentage points,40081,2234
Oklahoma,Logan,0.2015665807394682,Percentage points,40083,2236
Oklahoma,Love,0.2015665807394682,Percentage points,40085,2238
Oklahoma,McClain,0.2015665807394682,Percentage points,40087,2245
Oklahoma,McCurtain,0.2015665807394682,Percentage points,40089,2252
Oklahoma,McIntosh,0.2015665807394682,Percentage points,40091,2258
Oklahoma,Major,0.2015665807394682,Percentage points,40093,2260
Oklahoma,Marshall,0.2015665807394682,Percentage points,40095,2265
Oklahoma,Mayes,0.2015665807394682,Percentage points,40097,2270
Oklahoma,Murray,0.2015665807394682,Percentage points,40099,2276
Oklahoma,Muskogee,0.2015665807394682,Percentage points,40101,2281
Oklahoma,Noble,0.2015665807394682,Percentage points,40103,2287
Oklahoma,Nowata,0.2015665807394682,Percentage points,40105,2290
Oklahoma,Okfuskee,0.2015665807394682,Percentage points,40107,2297
Oklahoma,Oklahoma,0.2015665807394682,Percentage points,40109,2303
Oklahoma,Okmulgee,0.2015665807394682,Percentage points,40111,2311
Oklahoma,Osage,0.2015665807394682,Percentage points,40113,2318
Oklahoma,Ottawa,0.2015665807394682,Percentage points,40115,2325
Oklahoma,Pawnee,0.2015665807394682,Percentage points,40117,2329
Oklahoma,Payne,0.2015665807394682,Percentage points,40119,2340
Oklahoma,Pittsburg,0.2015665807394682,Percentage points,40121,2344
Oklahoma,Pontotoc,0.2015665807394682,Percentage points,40123,2351
Oklahoma,Pottawatomie,0.2015665807394682,Percentage points,40125,2356
Oklahoma,Pushmataha,0.2015665807394682,Percentage points,40127,2362
Oklahoma,Roger Mills,0.2015665807394682,Percentage points,40129,2369
Oklahoma,Rogers,0.2015665807394682,Percentage points,40131,2374
Oklahoma,Seminole,0.2015665807394682,Percentage points,40133,2384
Oklahoma,Sequoyah,0.2015665807394682,Percentage points,40135,2391
Oklahoma,Stephens,0.2015665807394682,Percentage points,40137,2396
Oklahoma,Texas,0.2015665807394682,Percentage points,40139,2003
Oklahoma,Tillman,0.2015665807394682,Percentage points,40141,2005
Oklahoma,Tulsa,0.2015665807394682,Percentage points,40143,2008
Oklahoma,Wagoner,0.2015665807394682,Percentage points,40145,2014
Oklahoma,Washington,0.2015665807394682,Percentage points,40147,2018
Oklahoma,Washita,0.2015665807394682,Percentage points,40149,2023
Oklahoma,Woods,0.2015665807394682,Percentage points,40151,2029
Oklahoma,Woodward,0.2015665807394682,Percentage points,40153,2035
Oregon,Baker,-0.4806334186817418,Percentage points,41001,2044
Oregon,Benton,-0.4806334186817418,Percentage points,41003,2053
Oregon,Clackamas,-0.4806334186817418,Percentage points,41005,2058
Oregon,Clatsop,-0.4806334186817418,Percentage points,41007,2064
Oregon,Columbia,-0.4806334186817418,Percentage points,41009,2070
Oregon,Coos,-0.4806334186817418,Percentage points,41011,2083
Oregon,Crook,-0.4806334186817418,Percentage points,41013,2092
Oregon,Curry,-0.4806334186817418,Percentage points,41015,2098
Oregon,Deschutes,-0.4806334186817418,Percentage points,41017,2109
Oregon,Douglas,-0.4806334186817418,Percentage points,41019,2115
Oregon,Gilliam,-0.4806334186817418,Percentage points,41021,2121
Oregon,Grant,-0.4806334186817418,Percentage points,41023,2130
Oregon,Harney,-0.4806334186817418,Percentage points,41025,2134
Oregon,Hood River,-0.4806334186817418,Percentage points,41027,2138
Oregon,Jackson,-0.4806334186817418,Percentage points,41029,2139
Oregon,Jefferson,-0.4806334186817418,Percentage points,41031,2143
Oregon,Josephine,-0.4806334186817418,Percentage points,41033,2152
Oregon,Klamath,-0.4806334186817418,Percentage points,41035,2155
Oregon,Lake,-0.4806334186817418,Percentage points,41037,2159
Oregon,Lane,-0.4806334186817418,Percentage points,41039,2170
Oregon,Lincoln,-0.4806334186817418,Percentage points,41041,2174
Oregon,Linn,-0.4806334186817418,Percentage points,41043,2181
Oregon,Malheur,-0.4806334186817418,Percentage points,41045,2185
Oregon,Marion,-0.4806334186817418,Percentage points,41047,2200
Oregon,Morrow,-0.4806334186817418,Percentage points,41049,2209
Oregon,Multnomah,-0.4806334186817418,Percentage points,41051,2218
Oregon,Polk,-0.4806334186817418,Percentage points,41053,2223
Oregon,Sherman,-0.4806334186817418,Percentage points,41055,2232
Oregon,Tillamook,-0.4806334186817418,Percentage points,41057,2242
Oregon,Umatilla,-0.4806334186817418,Percentage points,41059,2251
Oregon,Union,-0.4806334186817418,Percentage points,41061,2257
